BTS,126,"Army tengo una historia que contarte:
Mi hermana fue ARMY, pero hace unos meses dejo de serlo. Ella se integr? a ßlink. 
Ahora me duele mucho el coraz?n, cuando escucho dynamite me dice que lo apague, porque no lo soporta, y si canto me grita,,,, odio esta VIDA :'(((( ya no aguanto m?s siento que me va a explotar el coraz?n ella a cada rato busca algo para molestarme, cada de vez que BTS logra algo no tengo a quien contarle o con quien compartir mi felicidad me siento muy mal."
BTS,127,Animemonos y trasmitamos energ?a positiva que es lo que el mundo y muchos necesitamos.
BTS,128,575M!
BTS,129,ARMY!!! vamos por esos 100M de vistas!!!
BTS,130,"The ones commenting “no one, literally no one” HAVE NO JAMS 
PERIODT

If you wanna tell I’m annoying for using the joke don’t bother a lot of people did already"
BTS,131,"Kinda sad Jin didn’t get his own verse, lines that’s only his, not just the chorus that every vocal line also have. He works hard to match up with his members for 7 years. Why would he suddenly want to be excluded now he improved so much? That’s just stupid. As for the rap line their lines were also short. Wish it was longer, I just hope for a fairer distribution."
BTS,132,"??? ????? ??????? 
??? ????? ????? 
??? ??? ??? ???? ??? ?????? ?????? ????????? "
BTS,133,"Once again the artistic talent and voices shine through ....  these boys can do anything they put their minds to and what an example to all of us.  So much appreciation for these talented artists, to every  BTS member ....  thank you ....  fighting .."
BTS,134,Jungkook being a role model for all the kids like drink yo milk
BTS,135,This is what a “GRAMMY WINNING SONG” sounds like.
BTS,136,"Su sonrisas son lo mejor gente, estoy que lloro brillitos UwU"
BTS,137,????? ???? ???? ??? ?? ????? ??*****?? ?? ??? ???? 100 ????? ?? ??? ??? ?????? ????? ??? ??? ??????? ??? ?????...????? ??? ?????? ?? ????? ??? ?? ???
BTS,138,Vamos nos pueden nominar a los Grammys
BTS,139,??????
BTS,140,"BWL- 1B
Fake Love-800m
Idol-800m
Dynamite-500m"
BTS,141,"Kim Namjoon! 
Kim Seokjin! 
Min Yoongi! 
Jung Hoseok! "
BTS,142,"JK: Dynamite is a song for everybody. It's very upbeat and fun. We hope it can give our fans a burst of energy.
Me: Absolutely agree. This song made me so happy:))

J-hope: It's addicting and easy to dance along to so we hope you'll sing and dance with us."
BTS,143,OMG It's so good! I'm tearing up and laughing at the same time. I love this song and I love it that BTS cared so much for the international community to release a full English song to lift them up and bring happiness!
BTS,144,tae’s mullet and the green outfit is literally IMMACULATE.
BTS,145,I'm diamond you know I'm glow up yes ik you are jhope
