BTS,220,"Not related but if you think you are imperfect or not pretty or not talented or have no confidence or you think you have no people who love you or other ......
Don't worry ....
YOU NICE KEEP GOING ......",,,,,
BTS,221,It's 11:48pm here in Ph. I'm literally staying up all night for the boys. LET'S GET THIS TO 100 MILL VIEWS ARMYS FIGHTING,,,,,
BTS,222,"100M in 24hrs
1B in 10days
GO ARMY FIGHTING!!!",,,,,
BTS,223,"no one:
Me every second while watching dynamite's MV: AaAAaaAAAaAaaaA",,,,,
BTS,224,"No one:
Everyone forehead meanwhile seokjin:
My forehend expensive :)",,,,,
BTS,225,"Tae: bring a friend join the crowd
Me, absolute lonely jaming to Dynamite: *sobbing happily*",,,,,
BTS,226,"?úyou changed bro???úyeah, cause i?ôm shining through the city with a litlle funk and soul??
BTS,227,They really know how to spread joy and happiness.. I really love the song!! I can't stop
BTS,228,In 3 min and 43 sec you'll literally forget that they're a korean band", 'cause they fluently sung this whole song up. Like damnnnn that's our boys," Armys. We're proud of y'all.""",,,
BTS,229,"can we appreciate how jhope looks so cool?
everyone looks so GOOD",,,,,
BTS,230,"YouTube : trying to remove the vi*ws.
Army : TRY ME",,,,,
BTS,231,I'm crying real tears omg I'm so happy. This just light up my heart like a dynamite. Their english pronunciation has improved so much and it fits so perfect..  This is so perfect. They are so perfect.  ?_?,,,,,
BTS,232,"Jimin and jk took of their shirts
Me: in the operation room because I have a heart attack",,,,,
BTS,233,ARMYS ARE THE ONE WHO BROKE RECORDS LETS GET THIS FIGHT FIGHT,,,,,
BTS,234,"Congrats Army !!!!
Dynamite is the most commented video on YouTube 
And don't stop commenting.....!!!!",,,,,
BTS,235,Omg Jungkook and Jin,,,,,
BTS,236,THIS SONG REALLY GIVES THAT POSITIVE ENERGY IN THIS PANDEMIC. THANK YOU BTS,,,,,
